State,LGA,"School Code","School Name","Level of Education",Sector,"Level Offered"
LAGOS,OJO,24173250," KIDS FOUNDATION",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,IBADAN-NORTH,30060015,"3UNITED BROTHERS  PRIMARY SCHOOL  NALENDE",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
BAUCHI,KATAGUN,5120001,"ABATIYO PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
BORNO,MAIDUGURI,8210474,"ABBA GONI TSAMGAYA INTERGRATED  GAMBARU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BORNO,MAIDUGURI,8210498,"ABBA GONI UMAR TSANGAYA ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,KOSOFE,24131608,"ABD LATEEF MEMORIAL SCHOOLS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,DANDUME,20070147,"ABDU YARO SCHOOL OF ARABIC AND MODERN EDUCATION ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KWARA,"ILORIN WEST",23080627,"ABIKE KIDDIES ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,MAINLAND,24150424,"ABIM PRECIOUS SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ESSIEN-UDIM,3050170,"ABRAHAM WEST INTERNATIONAL NURSERY/PRIMARY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,HADEJIA,17130002,"ABU YUSUFU BIN ABDULLAHI GABARI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BORNO,MAIDUGURI,8210512,"ABUBAKAR  SAID TSANGAYA ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BORNO,MAIDUGURI,8210596,"ABUBAKAR ABBA YUSUF TSANGAYA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ZAMFARA,TSAFE,36130202,"ABUBAKAR SIDDIQ ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,IJEBU-EAST,27070274,"ACHIEVERS NUR/PRI SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,EKET,3030003,"ACHIEVERS SEED INTERNATIONAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ETINAN,3070001,"ACHIEVERS SEED NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,TAI,32230155,"ADAMANTINE FOUNDATION ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062988,"ADAMS SPRING SCHOOL KABUSA ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,ANAOCHA,4040001,"ADAZI NNUKWU NURSERY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
OSUN,ISOKAN,29220183,"ADE ROYAL NURSERY AND PRIMARY SCHO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,ODO-OTIN,29250008,"ADEGOKE NURSERY AND PRIMARY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
PLATEAU,JOS-SOUTH,31060637,"ADIA GLOBAL ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NASARAWA,LAFIA,25080782,"ADIGIDZI MEMORIAL SCIENCE AND TECHNICAL PRIMARY SCHOOL OMBI II",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061874,"ADONAI SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061849,"ADONAIH GROUP OFD SCHOOLS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,IBADAN-SOUTH-WEST,30100130,"ADVENTIST HERITAGE ACADEMY OKE BOLA                                                                 ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,DEGEMA,32080002,"AGAPE DAYCARE/ NURSERY SCHOOL, BILLE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ENUGU,ENUGU-SOUTH,14050009,"AGES AND STAGES NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,OYI,4210004,"AGUOCHA PRIMARY SCHOOL, UMUNYA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
OGUN,OBAFEMI-OWODE,27130035,"AHSAN-QAOLAN PRIVATE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,IFELODUN,29140267,"AJIBORO NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,AJINGI,19010011,"AJINGI NURSERY SCHOOL, AJINGI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
GOMBE,AKKO,15010008,"AKKOYEL ECCDE CENTRE, AKKOYEL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
DELTA,BOMADI,10030124,"AKUGBENE NURSERY SCH",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUMBOTSO,19250405,"AL FAIZUN NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KADUNA,KADUNA-NORTH,18090017,"AL FAUZAN ACADEMY KADUNA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,KAJOLA,30190201,"AL- AMEEN CENTRE FOR QURAN MEMORIZATION ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IKORODU,24124053,"AL- AZIM  SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,ABEOKUTA-NORTH,27010031,"AL- BASHIR NURSERY  SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,SAGAMU,27181361,"AL-AMANAH NURSERY AND PRIMARY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,BIRNIWA,17040135,"AL-BARKA NOMADIC PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
OSUN,BORIPE,29060011,"AL-BASIT PRIMARY SCHOOL,IRAGBIJI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,GURARA,26090003,"AL-FURQAN  ISLAMIC HIGH ACADEMY LAMBATA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KWARA,EDU,23030299,"AL-HIKMA ACADEMY LAFIAGI.",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
GOMBE,FUNAKAYE,15050228,"AL-HILAL NURSERY SCHOOL BAGE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ADAMAWA,GIREI,2040214,"AL-IKHLAS EXCELLENT ACADEMY GIREI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KOGI,ANKPA,22030337,"AL-IKHLAS INTERNATIONAL ACADEMY SCHOOL A",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KOGI,ANKPA,22030338,"AL-IKHLAS INTERNATIONAL ACADEMY SCHOOL B",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24171410,"AL-MAWRID CHILDREN SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,KOSOFE,24130491,"AL-MUHMIN CHILD CARE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,MASHEGU,26160258,"AL-NUR ISLAMIC NURSERY AND PRIMARY SCH00L. TUNGAN HASSANA AKIMBA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KWARA,MORO,23120042,"AL-QUDUS NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KEBBI,ZURU,21210010,"ALAMBELU ISLAMIYA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,KAFIN-HAUSA,17150010,"ALARAMMA MALLAM HARUNA TSANGAYA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190005,"ALFATIH SCIENCE ACADEMY GETSO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,MADOBI,19280202,"ALFIJIR GORA ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BORNO,MAIDUGURI,8210542,"ALGONI ABUBAKAR MUHAMMAD TSANGAYA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260139,"ALH IDI SHUWAKI PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,SULE-TANKARKAR,17250006,"ALI ADO MEMORIAL NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BORNO,MAIDUGURI,8210551,"ALI MUSTAPHA TSANGAYA ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BAUCHI,DAMBAN,5040003,"ALI TORO NURSERY AND PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KEBBI,BIRNIN-KEBBI,21060025,"ALIYU ABDULLAHI MADARASATUL ISLAMIYYA AMBURSA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ORON,3250003,"ALL SAINT CHRISTIAN MODERN  SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,ASARI-TORU,32060001,"ALL SAINTS ANGLICAN NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,AKINYELE,30020833,"ALMADARASATU IDAAYTULLAH",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,SAGAMU,27181316,"ALMARATG NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,DUTSE,17060297,"AL_FURQAN SOLID FOUNDATION ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
DELTA,BOMADI,10030055,"AMAS RAPID A. GROWTH SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IKORODU,24123029,"AMAZING FAVOUR ELITE NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ABIA,OHAFIA,1100022,"AMAZING GRACE NURSERY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24172804,"AMAZING KIDS FOUNDATION SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,SAGAMU,27181246,"AMBASSADOR MONTESSORI PRIVATE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KOGI,KOGI,22110019,"AMCAIS NUR/PRY GEGU-BEKI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ZAMFARA,GUMMI,36060007,"AMIRA INTERNATIONAL ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KIRU,19240241,"AMRAT MODEL SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,SULEJA,26230013,"ANGUWAR JUMMA ISLAMIC INFANT SCHOOL, SULEJA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,WUDIL,19440008,"ANNUR ACADEMY AND TAHFEEZ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,AYEDE-ADE,29030018,"ANSARUDEEN NURSERY  AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,ILA,29170035,"AR- RAQEEB ISLAMIC MODEL SCHOOL ILA ORANGUN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,OBAFEMI-OWODE,27130852,"AR-RAHEEM PRIVATE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
CROSS-RIVER,CALABAR-MUNICIPAL,9080234,"ARCH BISHOP USANGA INTER. NUR./PRY SCH, 38 EDIM OTOP STREET",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24173052,"ARIKS N/P SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,OSOGBO,29300029,"ARISE AND SHINE NURSERY AND PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
EBONYI,IZZI,11100376,"ARK OF WISDOM ACADEMY NURSERY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IKEJA,24110531,"ARVIS DIVINE NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,KOSOFE,24131803,"AS-SIDIQ PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KWARA,ASA,23010234,"ASA LOCAL GOVERNMENT EDUCATION AUTHOURITY PRIMARY SCHOOL, SHOLU",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KEBBI,ZURU,21210022,"ASASUL ISLAM PRIMARY AND NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,AYEDE-ADE,29030023,"ASERE NUSERY AND PRIMARY SCHOOL ODEOMU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,REMO-NORTH,27170075,"ASEYEGE INTERNATIONAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062792,"ASSALAM NURSERY AND PRIMARY SCHOOL KABUSA ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
SOKOTO,WAMAKKO,33210019,"ASSET INTERNATINAL NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUMBOTSO,19250390,"ATTALIM CRECHE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,UYO,3310018,"AUNTY ANNA NURSERY SCHOOL, ANUA OFFOT",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
IMO,OWERRI-NORTH,16260012,"AUNTY BERTHAS EDUCATIONAL CENTRE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EKITI,IREPODUN-IFELODUN,13130203,"AUNTY GIFT ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24039731,"AUNTY UKAYS ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ABIA,ISIALA-NGWA-NORTH,1060791,"AUNTY VIVIAN ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37063232,"AYA PRE SCHOOL ABUJA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BORNO,MAIDUGURI,8210657,"BA KASHIM TSANGAYA MAFONI WARD MAIDUGURI ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BORNO,MAIDUGURI,8210514,"BABAGANA  TANDARI TSANGAYA  SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BAUCHI,GANJUWA,5080002,"BADAROMO PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KARAYE,19220158,"BADUMAWA NOMADIC",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260001,"BAJE (A) PRIMARY SCHOOL, BAJE, KUNCHI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260002,"BAJE (B) PRIMARY SCHOOL, BAJE",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SHOMOLU,24190564,"BALANCE CHILD PRIVATE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NASARAWA,KOKONA,25070007,"BANEVICK ROYAL NURSERY / PRIMARY SCHOOL, TATTARA MADA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260131,"BANTSAUNI ISLAMIYYA PRIMARY SCHOOL ",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
PLATEAU,BOKKOS,31030007,"BAPTIST ACADEMY NURSERY SCHOOL GAWARZA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
PLATEAU,MIKANG,31120004,"Baptist High Primary School- Garkawa",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260132,"BARAU ISLAMIYYA PRIMARY SCHOOL ",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
OYO,IBADAN-NORTH-WEST,30080084,"BARBIE CHILD CARE                                                                                   ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,DAMBATTA,19080012,"BARDE GCE",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
NIGER,AGAIE,26010011,"BARO NURSERY AND PRIMARY SCHOOL, BARO",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260004,"BASHE FALLE ISLAMIYYA PRIMARY SCHOOL, BASHE",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KOGI,BASSA,22040018,"BASSA UNITY NURSERY SCHOOL, ECHYULAWU",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KOGI,BASSA,22040020,"BASSA UNITY NURSERY SCHOOL, MOZUM",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KOGI,BASSA,22040022,"BASSA UNITY NURSERY SCHOOL,ECEWU",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KOGI,BASSA,22040024,"BASSA UNITY NURSERYSCHOOL,SHINTAKU",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KWARA,BARUTEN,23020290,"BEDROCK OF WONDERS NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,IBESIKPO-ASUTAN,3090015,"BEGINNERS WORLD NURSERY, IKOT UDOH",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,UYO,3310496,"BELOVED CHILD OF GOD SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061825,"BENNY VICKS PRIVATE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SHOMOLU,24190448,"BEROMMS SCHOOL, LAGOS.",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,BWARI,37020019,"BEST FAMOUS COMPREHENSIVE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,MAINLAND,24151035,"BEST FOUNDATION KIDDIES EBUTTE META",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
TARABA,BALI,34020318,"BETHEL NURSERY SCHOOL (LCCN)",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,OLORUNDA,29270578,"BETTER TOMMOROW NURSERY AND PRIMARY SCHOOL.",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24173060,"BETTER TRUST NUR/PRY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,AGEGE,24010962,"BETTYKAY COMPREHENSIVE SCHOOL 2",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,IBADAN-SOUTH-WEST,30100662,"BEULAH CHILD CARE AND LEARNING CENTRE ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24200419,"BEULAH VILLE ECOLE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
PLATEAU,PANKSHIN,31130378,"BIBLE  FAITH CHRISTIAN  SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,DUTSE,17060021,"BIRGIMAWA NOMADIC PRIMARY SCHOOL, BIRGIMAWA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,BIRNIWA,17040133,"BIRNIWA KINDERGARTEN SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061823,"BLESSED ACHIEVERS MERCY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062634,"BLESSED DIVINE INTERNATIONAL SCHOOL KABUSA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EBONYI,AFIKPO-NORTH,11020230,"BLESSED EMMANUEL OKO-ISU INTERNATIONAL SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,BWARI,37020438,"BLESSED FUTURE KIDS ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,BWARI,37020026,"BLESSED INTERNATIONAL COMPREHENSIVE SCHOOLS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24173072,"BLESSED NURSERY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,NSIT-IBOM,3200118,"BLISSPEA GLORIOUS ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
DELTA,OSHIMILI-SOUTH,10150034,"BLOOMING HEIGHTS MONTESSORI INTERNATIONAL (NURSERY) SCHOOL, ASABA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
CROSS-RIVER,CALABAR-MUNICIPAL,9080487,"BLOSSOM ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,IJEBU-EAST,27070015,"BLOSSOM NURSERY AND PRIMARY SCHOOL ISEWO IJEBU IMUSIN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24037440,"BLOSSOM SPRINGS ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
SOKOTO,SOKOTO-SOUTH,33170163,"BLUE CRESCENT NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
DELTA,BOMADI,10030123,"BOMADI NURSERY SCHOOL ",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,KOSOFE,24131634,"BOND ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,KOSOFE,24131765,"BOOKSBROOK NO. 31 OKUNOLA AINA OASIC ESTATE MENDE-MARYLAND",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260005,"BOYO KAYA ISLAMIYYA PRIMARY SCHOOL, BOYO",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,PORT-HARCOURT,32221263,"BRAIN BUILDERS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24039812,"BRAINLAND NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,BWARI,37020028,"BRGHTER LIGHT INTERNATIONAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,BORIPE,29060027,"BRIGHER FUTURE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24037240,"BRIGHT BEGINNING ACADEMY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KADUNA,IGABI,18040652,"BRIGHT FEAUTURE ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KADUNA,IGABI,18040734,"BRIGHT FUTURE ISLAMIC ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ABIA,BENDE,1040261,"BRIGHT FUTURE MONTESSORI SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,ANAOCHA,4040012,"BRIGHT FUTURE NURSERY AND DAY CARE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,ORIADE,29280023,"BRIGHT FUTURE NURSERY AND PRIMARY,SCHOOL,OWENA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,GURARA,26090204,"BRIGHT IMMACULATE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37063479,"BRIGHT KIDDIES ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24173093,"BRIGHT KIDS ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061809,"BRIGHT LIGHT STANDARD SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,OYI,4210020,"BRIGHT STAR MODEL NURSERY SCHOOL ISIOYE UMUNYA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062555,"BRIGHT STEPS ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,RIJAU,26210109,"BRIGHTER FUTURE ACADEMY NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061886,"BRIGHTEST STEPS SCHOOLS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ONDO,OKITIPUPA,28140520,"BRILLIANT KIDDIES ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
