State,LGA,"School Code","School Name","Level of Education",Sector,"Level Offered"
LAGOS,ALIMOSHO,24031140,"JOYCE PRIVATE SCHOOL, MEIRAN","Junior Secondary",PRIVATE,"JSS AND SSS"
EDO,EGOR,12020185,"JOYCE SCHOLARS EDUCATION CENTER","Junior Secondary",PRIVATE,"JSS ONLY"
KADUNA,CHIKUN,18020155,"JOYCE STANDARD ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,ETI-OSA,24080680,"JOYCEVILLE  COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
OSUN,OSOGBO,29300144,"JOYFUL COMPREHENSIVE COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
FCT,MUNICIPAL,37062060,"JOYFUL FAMILY ACADEMY CHIKA VILLAGE","Junior Secondary",PRIVATE,"JSS AND SSS"
OSUN,OLORUNDA,29270510,"JOYFUL GROUP OF SCHOOLS","Junior Secondary",PRIVATE,"JSS AND SSS"
EKITI,IREPODUN-IFELODUN,13130221,"JOYFUL HEART MODEL SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
PLATEAU,BASSA,31020160,"JOYFUL TRUST SECONDARY SCHOOL JENGRE","Junior Secondary",PRIVATE,"JSS AND SSS"
NASARAWA,KEFFI,25060114,"JOYFUL WORLD SECONDARY SCHOOL JIGWADA","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24039837,"JOYKIDS SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,OBAFEMI-OWODE,27130412,"JOYLAND MONTESSORI SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
EDO,EGOR,12020187,"JOYLAND SECONDARY SCH.","Junior Secondary",PRIVATE,"JSS AND SSS"
FCT,MUNICIPAL,37063445,"JOYMON ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
KOGI,OKEHI,22160274,"JOYOUS ACADEMY SECONDARY SCHOOL,  OBOROKE IHIMA","Junior Secondary",PRIVATE,"JSS AND SSS"
AKWA-IBOM,UYO,3310191,"JOYPRIME MODEL SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,IBEJU-LEKKI,24090544,"JOYSONNY SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
EKITI,EKITI-EAST,13030188,"JOYSOVEM ACADEMY ","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,OJO,24172614,"JOYTORIA NURSERY AND PRIMARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
NIGER,TAFA,26240286,"JOYWIN ASSURANCE ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
KATSINA,KATSINA,20210161,"JP FLOURISH INTERNATIONAL SECONDARY SCHOOL KATSINA STATE","Junior Secondary",PRIVATE,"JSS ONLY"
KADUNA,SABON-GARI,18190386,"JPEC CHIMEL ACADEMY","Junior Secondary",PRIVATE,"JSS AND SSS"
DELTA,ANIOCHA-SOUTH,10020197,"JPS ACADEMY","Junior Secondary",PRIVATE,"JSS AND SSS"
FCT,MUNICIPAL,37063315,"JRJ EXCELLENCE ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
KWARA,IFELODUN,23050021,"JSS AJASIN COMPREHENSIVE HIGH SCHOOL, OKE- ORO ORO-AGO","Junior Secondary",PUBLIC,"JSS AND SSS"
NIGER,MASHEGU,26160244,"JSS AL-NUR MANIGI","Junior Secondary",PRIVATE,"JSS ONLY"
FCT,MUNICIPAL,37060860,"JSS AREA 10  GARKI","Junior Secondary",PUBLIC,"JSS ONLY"
KADUNA,IGABI,18040846,"JSS ASHEHU I","Junior Secondary",PUBLIC,"JSS ONLY"
GOMBE,KALTUNGO,15070129,"JSS BIRWAI","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,BINJI,33010041,"JSS BUNKARI","Junior Secondary",PUBLIC,"JSS ONLY"
ADAMAWA,SONG,2180216,"JSS CARL BUNGARD ACADEMY DUMNE","Junior Secondary",PRIVATE,"JSS AND SSS"
SOKOTO,WURNO,33220037,"JSS CHACHO","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,DUTSE,17060283,"JSS DOGON JEJI NOMADIC","Junior Secondary",PUBLIC,"JSS ONLY"
KEBBI,SAKABA,21170048,"JSS DOKA BERE","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,RINGIM,17230191,"JSS DR. SAYYADI ABUBAKAR MAHAMUD","Junior Secondary",PUBLIC,"JSS ONLY"
BAUCHI,GANJUWA,5080308,"JSS DUMUN","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,RINGIM,17230042,"JSS FACAWA","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,DANGE-SHUNI,33030142,"JSS FAJALDU","Junior Secondary",PUBLIC,"JSS ONLY"
KEBBI,AREWA,21020209,"JSS FALDE","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,GADA,33040068,"JSS GADA TOWN","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,DANGE-SHUNI,33030144,"JSS GAZARNIYA","Junior Secondary",PUBLIC,"JSS ONLY"
KEBBI,SAKABA,21170049,"JSS GELWASA","Junior Secondary",PUBLIC,"JSS AND SSS"
JIGAWA,KAFIN-HAUSA,17150240,"JSS GIDAN SARKI","Junior Secondary",PUBLIC,"JSS ONLY"
KADUNA,"ZANGON KATAF",18220408,"JSS GOVERNMENT SECONDARY SCHOOL SAMARU","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,BABURA,17020145,"JSS GURFAI BABURA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GUMEL,17090043,"JSS HAMMADO GUMEL L.E.A","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,SOKOTO-NORTH,33160034,"JSS HUNGUMAWA","Junior Secondary",PUBLIC,"JSS ONLY"
KADUNA,IGABI,18040847,"JSS IILA","Junior Secondary",PUBLIC,"JSS ONLY"
TARABA,IBI,34060090,"JSS IYA CRCN ","Junior Secondary",PRIVATE,"JSS AND SSS"
JIGAWA,KIRIKASAMMA,17180136,"JSS JARMARI","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,SABON-BIRNI,33130094,"JSS KALAGE","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,WAMAKKO,33210095,"JSS KALAMBAINA","Junior Secondary",PUBLIC,"JSS ONLY"
FCT,BWARI,37020766,"JSS KAWU","Junior Secondary",PUBLIC,"JSS ONLY"
KEBBI,DANKO/WASAGU,21090283,"JSS KELE","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,DANGE-SHUNI,33030143,"JSS KINDIRU","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,GORONYO,33050065,"JSS KWAKWAZO","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,SABON-BIRNI,33130095,"JSS LABAU","Junior Secondary",PUBLIC,"JSS ONLY"
FCT,BWARI,37020759,"JSS LOWER USUMA DAM","Junior Secondary",PUBLIC,"JSS ONLY"
KEBBI,SAKABA,21170050,"JSS MAGANDA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GAGARAWA,17070098,"JSS MAIADUWA","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,TAMBUWAL,33180078,"JSS MAIKADA","Junior Secondary",PUBLIC,"JSS ONLY"
KEBBI,SAKABA,21170051,"JSS MAKUKU","Junior Secondary",PUBLIC,"JSS AND SSS"
BAUCHI,ALKALERI,5010359,"JSS MANSUR","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,SABON-BIRNI,33130096,"JSS MARAKAWA SABON BIRNI","Junior Secondary",PUBLIC,"JSS ONLY"
KEBBI,SAKABA,21170052,"JSS MAZA-MAZA","Junior Secondary",PUBLIC,"JSS ONLY"
ADAMAWA,JADA,2080111,"JSS MBANGAN ESSANDE SECONDARY SCHOOL","Junior Secondary",PUBLIC,"JSS ONLY"
BAUCHI,WARJI,5190050,"JSS MUDA ","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,BABURA,17020150,"JSS MUFTAHUS SUNNAH AL-ISLAMIYYA  BABURA","Junior Secondary",PRIVATE,"JSS ONLY"
JIGAWA,BABURA,17020144,"JSS MUNI","Junior Secondary",PUBLIC,"JSS ONLY"
BAUCHI,SHIRA,5160205,"JSS NASARAWAN TSAFI","Junior Secondary",PUBLIC,"JSS ONLY"
FCT,BWARI,37020572,"JSS PW KUBWA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,BABURA,17020149,"JSS SAHAB ACADEMY BABURA","Junior Secondary",PRIVATE,"JSS ONLY"
SOKOTO,SOKOTO-NORTH,33160035,"JSS SALIHU ANKA","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,WAMAKKO,33210192,"JSS SULTAN MACCIDO","Junior Secondary",PRIVATE,"JSS AND SSS"
NIGER,BOSSO,26050328,"JSS SUPREME COMPREHENSIVE SCHOOLS ","Junior Secondary",PRIVATE,"JSS ONLY"
FCT,MUNICIPAL,37063305,"JSS THE GOLDEN CREST ROYAL ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
BAUCHI,DARAZO,5050298,"JSS TSAMIYA","Junior Secondary",PUBLIC,"JSS ONLY"
GOMBE,AKKO,15010225,"JSS TUMBURU YUGUDA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,KAUGAWA,17160156,"JSS UBBA","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,WAMAKKO,33210197,"JSS UK JARMA ACADEMY ","Junior Secondary",PRIVATE,"JSS ONLY"
SOKOTO,KWARE,33110050,"JSS YAMADILLA.LAMBO","Junior Secondary",PUBLIC,"JSS ONLY"
BAUCHI,SHIRA,5160202,"JSS ZAINABARI","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GUMEL,17090044,"JSS, SECOND CHANCE DAHIRU ATTAH GUMEL LOCAL EDUCATION AUTHORITY","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,HADEJIA,17130098,"JTQ RUHOGO","Junior Secondary",PUBLIC,"JSS ONLY"
TARABA,JALINGO,34070512,"JUBAINA ACADEMY SAMINAKA","Junior Secondary",PRIVATE,"JSS AND SSS"
ANAMBRA,IDEMILI-NORTH,4100318,"JUBICH INTL SCHOOLS, AWADA","Junior Secondary",PRIVATE,"JSS ONLY"
RIVERS,OYIGBO,32210139,"JUBILANT Z INTEGRATED SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
EDO,OREDO,12120151,"JUBILEE ACADEMY","Junior Secondary",PRIVATE,"JSS AND SSS"
EDO,OVIA-NORTH-EAST,12140133,"JUBILEE ACADEMY SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
DELTA,OSHIMILI-SOUTH,10150130,"JUBILEE ACADEMY, ASABA","Junior Secondary",PRIVATE,"JSS AND SSS"
OYO,OGO-OLUWA,30230107,"JUBILEE BAPTIST COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,OJO,24172032,"JUBILEE COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,OJO,24172750,"JUBILEE COLLEGE LAGOS","Junior Secondary",PRIVATE,"JSS AND SSS"
CROSS-RIVER,YALA,9180154,"JUBILEE COLLEGE, ABALIKE WANIKADE","Junior Secondary",PRIVATE,"JSS AND SSS"
ONDO,ONDO-WEST,28160091,"JUBILEE COMMUNITY GRAMMAR SCHOOL, ONDO","Junior Secondary",PUBLIC,"JSS AND SSS"
NIGER,CHANCHAGA,26060098,"JUBILEE GLORY INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
EDO,EGOR,12020189,"JUBILEE GROUP OF SCHOOLS","Junior Secondary",PRIVATE,"JSS ONLY"
OYO,AKINYELE,30020429,"JUBILEE HIGH SCHOOL                                                                                 ","Junior Secondary",PRIVATE,"JSS AND SSS"
CROSS-RIVER,CALABAR-SOUTH,9090117,"JUBILEE HIGH SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,ABEOKUTA-SOUTH,27020527,"JUBILEE INTERNATIONAL COLLEGE ","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,SURULERE,24200475,"JUBILEE MODEL JUNIOR GRAM. SCHOOL, COKER VILLAGE","Junior Secondary",PUBLIC,"JSS ONLY"
OYO,OLUYOLE,30250430,"JUBILEE ROSE HIGH SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
ONDO,ODIGBO,28130550,"JUBILEE SCHOOLS","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,OBIO-AKPOR,32152268,"JUBILLANT CHILD INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
OYO,IBARAPA-NORTH,30130156,"JUBILLANT MODEL COLLEGE, TAPA","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,IFO,27051151,"JUBLAD COLLEGE ","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,IKORODU,24123469,"JUBSON SUCCESS COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
DELTA,UVWIE,10220211,"JUDAH EDUCATION SYSTEM, EFFURUN","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,IKWERRE,32130610,"JUDAH PRAISE INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,REMO-NORTH,27170030,"JUDAH RHEMA COLLEGE, ISARA REMO","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,OBAFEMI-OWODE,27131924,"JUDAR JAY SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,OBIO-AKPOR,32152846,"JUDAVEBEN INTERNATIONAL MODEL ACADEMY","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,OBIO-AKPOR,32152251,"JUDAVEBEN INTERNATIONAL MODEL ACADEMY (JSS)","Junior Secondary",PRIVATE,"JSS ONLY"
EDO,ESAN-CENTRAL,12030048,"Jude?s College, Ugbegun","Junior Secondary",PRIVATE,"JSS AND SSS"
AKWA-IBOM,IBIONO-IBOM,3100128,"JUDEA INTERNATIONAL SCHOOLS, IKOT EKWERE IBIONO","Junior Secondary",PRIVATE,"JSS AND SSS"
KADUNA,IGABI,18040535,"JUDEEN INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
ENUGU,ENUGU-SOUTH,14050342,"JUDITH FOUNDATION INTERNATIONAL SECONDARY SCHOOL TOPLAND","Junior Secondary",PRIVATE,"JSS ONLY"
BENUE,MAKURDI,7130261,"JUDSON GLOBAL ACADEMY NURSERY AND PRIMARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
NASARAWA,KARU,25041414,"JUFET PRIVATE SCHOOL, KARU","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,AGEGE,24010259,"JUFHOPE COMPREHENSIVE HIGH  SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,IFO,27050319,"JUFHOPE COMPREHENSIVE HIGH SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
ENUGU,ENUGU-SOUTH,14050151,"JULEX COMPREHENSIVE SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
KWARA,"ILORIN WEST",23080295,"JULFES MODEL COLLEGE OSIN ILORIN","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,AGEGE,24010658,"JULI COMPREHENSIVE COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
OYO,SURULERE,30330222,"JULI STANDARD SCHOOL, OKO","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,ADO-ODO/OTA,27031440,"JULI-T COLLEGE ","Junior Secondary",PRIVATE,"JSS AND SSS"
BENUE,GWER-EAST,7070033,"JULIA MEGA SECONDARY SCHOOL, ALIADE","Junior Secondary",PRIVATE,"JSS AND SSS"
FCT,BWARI,37020672,"JULIEST ULTIMATE HEIGHTS ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
ABIA,OBIOMA-NGWA,1090126,"JULIET INTERNATIONAL SCHOOLS (COLLEGE)","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,IKORODU,24123920,"JULIGRACE ROYAL ACADEMY","Junior Secondary",PRIVATE,"JSS AND SSS"
IMO,OHAJI/EGBEMA,16180235,"JULINE CHRISTIAN ACADEMY ","Junior Secondary",PRIVATE,"JSS ONLY"
KOGI,LOKOJA,22120164,"JULITOLA INTERNATIONAL JUNIOR SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,IKORODU,24120600,"JULIUS GRACE SALOM COLLEGE NO 29 RABIU TAIWO CLOSE LAMBO LASUNWON OPPOSITE LASPOTECH 2ND GATE IKORODU","Junior Secondary",PRIVATE,"JSS AND SSS"
KANO,FAGGE,19120216,"JUM BEN INTLL HIGH SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
NIGER,BIDA,26030122,"JUMAC INTERNATIONAL ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
OYO,AKINYELE,30020432,"JUMAH NUR AND PRIMARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,APAPA,24050392,"JUMAI COMPREHENSIVE SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,SAGAMU,27181242,"JUMARTY INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
AKWA-IBOM,ORUK-ANAM,3260080,"JUMBOS NOBLE ACADEMY,IKOT UDOFFIONG/ UTU IKOT IWARA","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,BADAGRY,24060434,"JUMECS INFANT JESUS COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,IKORODU,24123711,"JUMMID BRAINIEST COLLEGE ","Junior Secondary",PRIVATE,"JSS ONLY"
BAYELSA,YENEGOA,6081898,"JUMWARI INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,ETCHE,32110554,"JUMYKE INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,OJO,24170658,"JUNACAD PRIVATE SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
CROSS-RIVER,OGOJA,9160275,"JUNCTION INTERNATIONAL SECONDARY SCHOOL ","Junior Secondary",PRIVATE,"JSS ONLY"
EBONYI,IZZI,11100327,"JUNCTION SECONDARY SCHOOL, NWEZENYI IGBEAGU                                                         ","Junior Secondary",PRIVATE,"JSS AND SSS"
SOKOTO,RABAH,33120053,"JUNION SECONDARY SCHOOL GODDODI","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,RABAH,33120054,"JUNION SECONDARY SCHOOL KURYA","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,RABAH,33120055,"JUNION SECONDARY SCHOOL RIJI","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GURI,17100031,"JUNIOR  GOVERNMENT GIRLS SCIENCE SECONDARY SCHOOL , GURI","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,SABON-BIRNI,33130097,"JUNIOR  SECCONDARY SCHOOL SANGERAWA","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,GADA,33040069,"JUNIOR  SECONDARY   SCHOOL DUKAMAJE TOWN","Junior Secondary",PUBLIC,"JSS ONLY"
NIGER,TAFA,26240131,"JUNIOR  SECONDARY  SCHOOL   ASOKORO","Junior Secondary",PUBLIC,"JSS ONLY"
FCT,GWAGWALADA,37030750,"JUNIOR  SECONDARY SCHOOL  IBWA 2","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,SABON-BIRNI,33130098,"JUNIOR  SECONDARY SCHOOL DAN TUDU","Junior Secondary",PUBLIC,"JSS ONLY"
KWARA,"ILORIN SOUTH",23070266,"JUNIOR  SECONDARY SCHOOL KILANKO","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,DUTSE,17060127,"JUNIOR  SECONDARY SCHOOL KUDAI GABAS","Junior Secondary",PUBLIC,"JSS ONLY"
SOKOTO,SOKOTO-NORTH,33160082,"JUNIOR  SECONDARY SCHOOL TUDUN YOLA","Junior Secondary",PUBLIC,"JSS AND SSS"
KEBBI,DANKO/WASAGU,21090081,"JUNIOR  SECONDARY SCHOOL, YAR-ALI","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,SULE-TANKARKAR,17250069,"JUNIOR  SECONDARY SCHOOL,DANZOMO","Junior Secondary",PUBLIC,"JSS ONLY"
NIGER,GURARA,26090226,"JUNIOR  SECONDAY  SCHOOL  BONU","Junior Secondary",PUBLIC,"JSS ONLY"
KADUNA,KACHIA,18080068,"JUNIOR ACADEMY SECONDARY SCHOOL, KATUL CROSSING","Junior Secondary",PRIVATE,"JSS ONLY"
SOKOTO,GWADABAWA,33070045,"JUNIOR ARABIC GIRLS SECONDRY SCHOOL, GWADABAWA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GARKI,17080152,"JUNIOR ARABIC SCHOOL DOKO","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,MIGA,17220029,"JUNIOR ARABIC SCHOOL SABON GARI","Junior Secondary",PUBLIC,"JSS ONLY"
KANO,TSANYAWA,19400041,"JUNIOR ARABIC SCHOOL, DUMBULUN","Junior Secondary",PUBLIC,"JSS ONLY"
KANO,KARAYE,19220067,"JUNIOR ARABIC SCHOOL, TORANKAWA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GARKI,17080060,"JUNIOR ARABIC SEC  SCHOOL, MAIGATARIN BAWAN ALLAH","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,RINGIM,17230078,"JUNIOR ARABIC SEC. SCHOOL, ABDULLAHI MAI MASALLACHI","Junior Secondary",PUBLIC,"JSS AND SSS"
JIGAWA,MAIGATARI,17200057,"JUNIOR ARABIC SECONDARY SCHOOL BALARABE","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,JAHUN,17140176,"JUNIOR ARABIC SECONDARY SCHOOL DARAI","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,JAHUN,17140054,"JUNIOR ARABIC SECONDARY SCHOOL HARBO TSOHUWA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GWARAM,17110195,"JUNIOR ARABIC SECONDARY SCHOOL JINGINO","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,MALAM-MADORI,17210147,"JUNIOR ARABIC SECONDARY SCHOOL KASHIN DILA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GWARAM,17110064,"JUNIOR ARABIC SECONDARY SCHOOL KILA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,TAURA,17260136,"JUNIOR ARABIC SECONDARY SCHOOL KWALAM","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,KIRIKASAMMA,17180040,"JUNIOR ARABIC SECONDARY SCHOOL MADACHI","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,HADEJIA,17130040,"JUNIOR ARABIC SECONDARY SCHOOL SAMBO","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GWIWA,17120025,"JUNIOR ARABIC SECONDARY SCHOOL TSUBUT","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,DUTSE,17060240,"JUNIOR ARABIC SECONDARY SCHOOL,  DUTSE (BAURE)","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,MIGA,17220102,"JUNIOR ARABIC SECONDARY SCHOOL, AGUFA.","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,AUYO,17010034,"JUNIOR ARABIC SECONDARY SCHOOL, AUYO","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,HADEJIA,17130041,"JUNIOR ARABIC SECONDARY SCHOOL, BABALE KIRYO","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,BABURA,17020062,"JUNIOR ARABIC SECONDARY SCHOOL, BABURA AREWA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GUMEL,17090045,"JUNIOR ARABIC SECONDARY SCHOOL, BARIKI","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,BIRNIWA,17040050,"JUNIOR ARABIC SECONDARY SCHOOL, BIRNIWA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,KAFIN-HAUSA,17150079,"JUNIOR ARABIC SECONDARY SCHOOL, BULANGU","Junior Secondary",PUBLIC,"JSS ONLY"
KANO,DAWAKIN-TOFA,19100077,"JUNIOR ARABIC SECONDARY SCHOOL, DUNGURAWA","Junior Secondary",PUBLIC,"JSS AND SSS"
JIGAWA,AUYO,17010031,"JUNIOR ARABIC SECONDARY SCHOOL, GAMSARKA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GARKI,17080061,"JUNIOR ARABIC SECONDARY SCHOOL, GARKI","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,AUYO,17010030,"JUNIOR ARABIC SECONDARY SCHOOL, GIDADO KURE","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,JAHUN,17140055,"JUNIOR ARABIC SECONDARY SCHOOL, GUNKA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GURI,17100032,"JUNIOR ARABIC SECONDARY SCHOOL, GURI","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,JAHUN,17140056,"JUNIOR ARABIC SECONDARY SCHOOL, HARBO SABUWA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,BIRNIN-KUDU,17030079,"JUNIOR ARABIC SECONDARY SCHOOL, IGGI","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,JAHUN,17140057,"JUNIOR ARABIC SECONDARY SCHOOL, JAHUN","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,MALAM-MADORI,17210053,"JUNIOR ARABIC SECONDARY SCHOOL, JAMAARE","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GWARAM,17110066,"JUNIOR ARABIC SECONDARY SCHOOL, JIKAS","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,KIRIKASAMMA,17180041,"JUNIOR ARABIC SECONDARY SCHOOL, JIYAN","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,KAFIN-HAUSA,17150080,"JUNIOR ARABIC SECONDARY SCHOOL, K/HAUSA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,YANKWASHI,17270026,"JUNIOR ARABIC SECONDARY SCHOOL, KARKARNA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,KAUGAWA,17160043,"JUNIOR ARABIC SECONDARY SCHOOL, KAUGAMA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GARKI,17080062,"JUNIOR ARABIC SECONDARY SCHOOL, KAYA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,TAURA,17260042,"JUNIOR ARABIC SECONDARY SCHOOL, KIRI","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,KIRIKASAMMA,17180042,"JUNIOR ARABIC SECONDARY SCHOOL, KIRI KASAMMA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,GARKI,17080063,"JUNIOR ARABIC SECONDARY SCHOOL, KORE","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,YANKWASHI,17270027,"JUNIOR ARABIC SECONDARY SCHOOL, KUDA","Junior Secondary",PUBLIC,"JSS ONLY"
JIGAWA,DUTSE,17060129,"JUNIOR ARABIC SECONDARY SCHOOL, KWAIMAWA","Junior Secondary",PUBLIC,"JSS ONLY"
